Employee_ID,Department_ID,Location_ID,JobRole_ID,Age,Gender,Education_ID,Years_Experience,Date_of_Joining,Joining_Date_ID,Performance_Rating,Engagement_Score,Work_Life_Balance,Salary,Attrition,Absenteeism_Days,Training_Hours,Last_Hike_Percentage,Promotion_Last_3_Years,Satisfaction_Score,Remote_Work_Percentage,Overtime_Hours,Last_Review_Date,Last_Review_Date_ID,Tenure_Years,Age_Group,Performance_Category,Salary_Per_Year_Experience,Comp_Ratio
18371,6,1,3,32,Female,2,13,2021-07-03,2376,5,5,5,578516,No,2,64,15,Yes,5,64,7,2022-05-31,2708,3.4962354551676933,31-40,High,41322.57142857143,1.1933331958167455
18372,3,1,3,38,Female,1,17,2023-02-25,2978,3,1,5,488233,No,5,27,8,No,3,46,8,2024-02-03,3321,1.8480492813141685,31-40,Medium,27124.055555555555,1.0071020441840797
18373,1,5,2,23,Male,1,4,2018-01-03,1099,2,1,4,319094,No,4,11,9,No,2,69,7,2019-06-13,1625,6.992470910335387,21-30,Low,63818.8,0.8753981339485835
18374,4,4,2,36,Male,1,15,2017-11-22,1057,5,4,3,463956,No,2,84,17,Yes,3,79,15,2018-07-08,1285,7.107460643394935,31-40,High,28997.25,1.272810571913759
18375,4,1,1,29,Male,2,10,2016-02-27,423,5,5,2,967625,No,2,88,16,No,3,55,5,2017-04-09,830,8.843258042436688,21-30,High,87965.90909090909,0.995030119552721
18376,3,5,2,23,Female,2,3,2017-03-15,805,4,2,5,356243,No,2,80,17,No,3,43,10,2018-05-24,1240,7.797399041752224,21-30,High,89060.75,0.9773121946268034
18377,2,3,3,28,Female,2,5,2020-09-03,2073,3,4,4,461381,No,3,20,11,No,3,58,12,2021-07-23,2396,4.32580424366872,21-30,Medium,76896.83333333333,0.9517131128942429
18378,3,4,5,21,Female,2,0,2019-11-09,1774,4,5,2,672673,No,9,87,26,No,3,44,2,2021-02-21,2244,5.144421629021219,21-30,High,672673.0,0.9272614363273073
18379,2,1,2,33,Male,1,11,2015-02-22,53,5,3,3,412632,No,6,92,23,Yes,3,72,13,2016-07-24,571,9.856262833675565,31-40,High,34386.0,1.132009009280876
18380,4,2,2,45,Female,2,21,2024-01-04,3291,4,4,5,482457,No,6,67,20,No,4,81,6,2024-09-06,3537,0.9911019849418207,41-50,High,21929.863636363636,1.3235659633538448
18381,3,3,4,38,Male,1,19,2023-03-07,2988,5,4,3,405625,No,0,50,26,No,3,13,4,2024-07-31,3500,1.8206707734428473,31-40,High,20281.25,1.3294516350001802
18382,5,1,4,27,Female,4,5,2020-04-18,1935,3,2,5,290265,No,0,48,8,Yes,3,20,4,2021-03-12,2263,4.70362765229295,21-30,Medium,48377.5,0.9513547706214541
18383,3,2,5,21,Female,1,0,2024-02-16,3334,1,3,4,600000,No,1,72,6,Yes,3,51,6,2024-11-01,3593,0.8733744010951403,21-30,Low,600000.0,0.8270836822592618
18384,2,2,2,23,Male,2,4,2021-04-15,2297,5,3,4,371226,No,1,46,24,Yes,3,52,4,2022-04-05,2652,3.7125256673511293,21-30,High,74245.2,1.0184163527775416
18385,5,1,1,25,Male,1,0,2020-01-05,1831,1,1,4,800000,Yes,8,75,5,No,2,56,4,2021-05-31,2343,4.988364134154689,21-30,Low,800000.0,0.8226576366280086
18386,4,1,2,42,Female,2,17,2017-06-01,883,5,5,5,446780,No,2,89,22,No,5,60,12,2017-12-22,1087,7.58384668035592,41-50,High,24821.11111111111,1.225690167428871
18387,2,5,1,43,Female,3,24,2019-02-18,1510,5,5,3,1179634,No,3,61,26,Yes,4,44,10,2019-12-31,1826,5.867214236824093,41-50,High,47185.36,1.2130436481575555
18388,4,1,2,37,Male,3,17,2017-10-17,1021,3,3,3,412093,No,1,59,16,No,3,47,11,2019-03-07,1527,7.2060232717316905,31-40,Medium,22894.055555555555,1.1305303240213656
18389,2,1,4,33,Male,3,14,2022-11-01,2862,5,5,5,330587,No,2,82,17,Yes,5,29,7,2023-05-08,3050,2.1656399726214923,31-40,High,22039.133333333335,1.083511686064233
18390,5,2,3,21,Male,2,0,2022-07-24,2762,2,1,3,400000,No,2,24,5,No,2,51,11,2023-06-03,3076,2.439425051334702,21-30,Low,400000.0,0.8250995276305204
18391,3,3,1,21,Female,1,0,2019-05-20,1601,5,3,2,858004,No,12,91,15,No,3,30,9,2020-10-02,2102,5.618069815195072,21-30,High,858004.0,0.8823044285717224
18392,4,3,1,26,Female,1,5,2021-01-04,2196,4,3,4,992806,Yes,9,60,24,No,3,48,1,2021-10-03,2468,3.9890485968514717,21-30,High,165467.66666666666,1.0209242969876333
18393,1,3,4,37,Male,3,13,2018-04-19,1205,4,2,3,304908,No,4,82,20,No,2,30,10,2019-05-02,1583,6.702258726899384,31-40,High,21779.14285714286,0.9993477697987919
18394,2,1,3,32,Female,2,10,2020-04-15,1932,5,5,5,565284,No,2,44,24,No,5,57,4,2021-04-28,2310,4.7118412046543465,31-40,High,51389.454545454544,1.1660389034427279
18395,6,2,5,24,Male,2,1,2018-12-06,1436,5,5,3,697416,No,2,55,27,No,4,34,4,2019-08-10,1683,6.069815195071868,21-30,High,348708.0,0.9613689889108755
18396,5,3,4,32,Male,1,8,2021-03-27,2278,3,5,5,310960,No,1,32,14,Yes,4,38,8,2022-07-06,2744,3.7645448323066395,31-40,Medium,34551.11111111111,1.019183434008397
18397,2,4,5,35,Female,1,10,2023-04-25,3037,5,5,3,792146,No,3,55,19,Yes,4,55,3,2024-04-11,3389,1.6865160848733745,31-40,High,72013.27272727272,1.0919517176115754
18398,2,3,4,36,Female,1,15,2024-02-02,3320,2,2,4,293314,Yes,5,54,0,No,2,22,7,2024-10-28,3589,0.9117043121149897,31-40,Low,18332.125,0.9613479861163461
18399,2,1,3,34,Male,1,10,2022-03-02,2618,4,3,5,535972,No,1,54,15,Yes,4,66,8,2023-04-11,3023,2.833675564681725,31-40,High,48724.72727272727,1.1055756100579632
18400,4,2,4,31,Female,4,9,2021-03-20,2271,5,5,4,328706,No,2,55,23,No,4,45,3,2022-04-16,2663,3.783709787816564,31-40,High,32870.6,1.0773466357704018
18401,4,1,2,27,Female,1,5,2023-09-22,3187,4,2,3,323862,No,0,93,16,No,2,47,10,2024-04-28,3406,1.2758384668035592,21-30,High,53977.0,0.8884786002145328
18402,4,3,2,30,Male,1,6,2022-05-24,2701,1,1,4,317459,No,1,22,7,Yes,2,50,8,2023-04-15,3027,2.6064339493497606,21-30,Low,45351.28571428572,0.8709126972151885
18403,3,1,2,27,Male,1,4,2017-02-04,766,4,5,4,326599,No,5,91,22,No,4,81,12,2018-01-18,1114,7.904175222450377,21-30,High,65319.8,0.8959872487400998
18404,5,1,2,30,Male,2,10,2019-08-12,1685,4,4,4,363406,No,4,97,23,Yes,4,59,6,2020-04-23,1940,5.388090349075975,21-30,High,33036.90909090909,0.9969630712759215
18405,3,2,1,31,Female,1,6,2019-06-14,1626,5,5,4,987660,No,0,77,25,Yes,4,52,4,2020-09-18,2088,5.549623545516769,31-40,High,141094.2857142857,1.0156325517400238
18406,2,2,2,21,Female,1,2,2019-05-11,1592,4,5,3,348679,No,1,66,24,No,4,68,15,2020-10-18,2118,5.642710472279261,21-30,High,116226.33333333333,0.9565612200387915
18407,4,2,2,35,Female,1,14,2019-12-06,1801,2,3,5,361682,No,3,50,7,No,3,78,5,2020-08-04,2043,5.070499657768652,31-40,Low,24112.133333333335,0.9922334731545925
18408,6,2,5,33,Female,2,10,2015-12-03,337,2,2,2,675088,No,7,69,6,No,2,50,7,2016-11-22,692,9.078713210130047,31-40,Low,61371.63636363636,0.9305904481484009
18409,5,3,3,30,Female,1,5,2018-05-12,1228,1,1,3,416432,Yes,9,23,2,Yes,1,73,10,2019-09-25,1729,6.639288158795345,21-30,Low,69405.33333333333,0.8589946162255823
18410,4,2,2,26,Other,1,2,2021-09-17,2452,5,5,5,365058,No,3,70,29,No,5,60,11,2022-03-30,2646,3.2881587953456535,21-30,High,121686.0,1.0014951455777983
18411,4,2,2,21,Female,3,0,2020-06-19,1997,5,5,4,322823,Yes,9,47,28,No,4,52,17,2021-05-13,2325,4.5338809034907595,21-30,High,322823.0,0.8856282217643815
18412,6,1,2,31,Male,2,8,2020-04-19,1936,1,3,4,300000,No,2,56,4,No,3,89,8,2021-09-17,2452,4.700889801505818,31-40,Low,33333.333333333336,0.8230159143843978
18413,3,2,3,35,Male,2,12,2019-04-14,1565,4,3,3,515449,No,4,49,26,Yes,3,60,10,2019-11-20,1785,5.716632443531828,31-40,High,39649.92307692308,1.0632418160440602
18414,2,3,4,47,Female,2,28,2015-01-10,10,3,3,3,408243,No,2,24,15,Yes,3,48,4,2016-05-11,497,9.973990417522245,41-50,Medium,14077.344827586207,1.3380322313155713
18415,6,2,2,22,Female,2,0,2019-02-22,1514,2,1,4,300000,Yes,9,36,6,No,2,71,12,2020-03-23,1909,5.856262833675565,21-30,Low,300000.0,0.8230159143843978
18416,5,3,3,27,Male,2,4,2023-03-12,2993,4,2,4,430897,No,3,89,28,No,3,63,10,2024-02-24,3342,1.8069815195071868,21-30,High,86179.4,0.8888322778935209
18417,2,3,3,30,Female,1,9,2018-07-27,1304,5,5,5,479332,No,4,47,20,Yes,5,76,13,2019-10-07,1741,6.431211498973306,21-30,High,47933.2,0.9887415169454815
18418,3,4,1,21,Male,1,0,2023-09-14,3179,5,5,4,901583,No,2,76,19,No,4,39,9,2024-08-03,3503,1.297741273100616,21-30,High,901583.0,0.9271176750049873
18419,3,2,2,35,Female,2,11,2017-10-11,1015,5,4,4,414568,No,4,95,29,No,4,57,14,2018-07-09,1286,7.222450376454483,31-40,High,34547.333333333336,1.1373202053150369
18420,2,2,3,38,Female,2,19,2016-09-20,629,5,5,3,629560,No,4,71,18,Yes,4,50,5,2017-07-22,934,8.279260780287474,31-40,High,31478.0,1.2986241465376762
18421,6,3,3,29,Male,2,9,2021-07-07,2380,1,1,5,409895,Yes,13,40,10,Yes,2,72,13,2022-10-15,2845,3.485284052019165,21-30,Low,40989.5,0.8455104271952805
18422,3,1,1,34,Female,2,10,2017-02-13,775,3,2,4,900448,Yes,13,41,12,Yes,3,48,6,2017-09-24,998,7.879534565366187,31-40,Medium,81858.90909090909,0.9259505294830214
18423,5,2,2,21,Female,2,0,2021-08-25,2429,3,3,5,300000,Yes,12,27,19,No,3,67,14,2023-01-25,2947,3.351129363449692,21-30,Medium,300000.0,0.8230159143843978
18424,2,3,3,32,Female,1,8,2019-04-15,1566,1,1,5,400000,Yes,13,46,6,Yes,2,61,5,2020-04-06,1923,5.713894592744696,31-40,Low,44444.444444444445,0.8250995276305204
18425,3,1,2,21,Female,4,0,2024-01-20,3307,4,5,4,300000,Yes,10,81,17,No,4,85,20,2024-12-19,3641,0.947296372347707,21-30,High,300000.0,0.8230159143843978
18426,1,2,4,38,Female,1,17,2020-05-27,1974,5,5,3,342574,No,4,90,18,Yes,4,49,6,2021-06-03,2346,4.596851471594798,31-40,High,19031.88888888889,1.1227995424555977
18427,4,3,1,21,Female,1,2,2018-02-05,1132,4,5,4,946655,No,2,55,15,Yes,4,28,11,2019-04-09,1560,6.9021218343600275,21-30,High,315551.6666666667,0.9734662062526094
18428,4,5,1,47,Male,2,25,2022-11-07,2868,3,4,2,1310539,No,9,99,19,No,3,55,4,2023-05-30,3072,2.1492128678986995,41-50,Medium,50405.346153846156,1.3476561455610423
18429,4,4,2,40,Male,2,18,2015-08-02,214,5,3,5,429260,No,4,44,28,No,4,56,11,2016-09-27,636,9.415468856947296,31-40,High,22592.63157894737,1.177626038028822
18430,1,1,4,29,Male,2,6,2017-11-23,1058,1,3,5,250000,No,0,21,1,Yes,3,36,5,2018-11-25,1425,7.104722792607803,21-30,Low,35714.28571428572,0.8193846748845487
18431,2,2,3,33,Female,2,14,2021-07-16,2389,4,5,3,550134,Yes,5,94,16,No,4,84,17,2022-04-02,2649,3.460643394934976,31-40,High,36675.6,1.134788258833722
18432,1,1,4,31,Male,3,10,2023-04-13,3025,2,3,4,267071,No,2,55,6,No,3,29,3,2024-06-30,3469,1.7193702943189597,31-40,Low,24279.18181818182,0.8753355380243653
18433,2,1,3,21,Male,4,0,2023-08-15,3149,5,5,5,433146,No,3,80,22,No,5,46,15,2024-10-19,3580,1.379876796714579,21-30,High,433146.0,0.8934713999876235
18434,4,3,4,32,Female,1,7,2022-10-20,2850,3,3,3,261618,Yes,14,22,11,No,3,18,6,2023-10-04,3199,2.198494182067077,31-40,Medium,32702.25,0.8574631194957835
18435,4,1,4,34,Male,1,12,2022-10-22,2852,5,5,5,326888,No,2,75,18,No,5,24,6,2024-02-07,3325,2.193018480492813,31-40,High,25145.23076923077,1.0713880704146415
18436,4,1,2,38,Female,2,14,2018-06-26,1273,3,3,4,421264,No,3,59,14,No,3,62,12,2019-05-04,1585,6.5160848733744015,31-40,Medium,28084.266666666666,1.1556899205240965
18437,3,5,5,40,Male,4,18,2019-12-13,1808,4,4,3,831601,No,0,93,25,Yes,3,53,3,2020-07-31,2039,5.0513347022587265,31-40,High,43768.47368421053,1.1463393620841407
18438,2,4,4,36,Male,2,16,2019-02-16,1508,5,3,4,351025,No,3,68,15,Yes,3,17,4,2020-03-27,1913,5.8726899383983575,31-40,High,20648.529411764706,1.1504980220053949
18439,2,3,5,23,Male,4,0,2019-07-24,1666,3,3,3,619975,No,3,92,12,No,3,23,11,2020-10-16,2116,5.4401095140314855,21-30,Medium,619975.0,0.8546186765144764
18440,2,4,4,35,Male,3,12,2017-01-07,738,4,5,4,301830,No,1,51,19,Yes,4,27,9,2017-11-02,1037,7.9808350444900755,31-40,High,23217.69230769231,0.9892595056816134
18441,5,3,4,25,Female,1,3,2022-11-03,2864,1,2,4,250000,No,1,33,11,Yes,2,16,5,2024-04-04,3382,2.1601642710472277,21-30,Low,62500.0,0.8193846748845487
18442,4,1,5,22,Female,1,0,2016-05-25,511,5,4,4,601662,No,2,61,26,No,4,30,7,2017-08-10,953,8.602327173169062,21-30,High,601662.0,0.82937470405912
18443,2,2,3,31,Female,1,9,2020-12-20,2181,3,5,4,518742,No,5,38,19,No,4,45,13,2021-11-28,2524,4.030116358658453,31-40,Medium,51874.2,1.0700344479052786
18444,2,2,3,21,Female,2,0,2020-10-18,2118,1,1,4,400000,Yes,2,52,7,Yes,2,85,14,2022-03-11,2627,4.202600958247776,21-30,Low,400000.0,0.8250995276305204
18445,5,1,2,22,Female,4,0,2020-03-20,1906,5,5,4,310681,No,0,82,28,No,4,41,13,2021-06-08,2351,4.783025325119781,21-30,High,310681.0,0.8523180243228636
18446,4,4,4,39,Male,2,15,2021-10-11,2476,4,2,3,324424,Yes,4,47,22,Yes,2,44,2,2022-04-29,2676,3.2224503764544834,31-40,High,20276.5,1.0633122150589793
18447,4,2,4,38,Female,1,17,2016-07-21,568,2,1,5,290971,Yes,13,58,8,No,2,11,4,2017-06-22,904,8.446269678302533,31-40,Low,16165.055555555555,0.9536687129433281
18448,3,1,4,40,Female,1,17,2022-01-22,2579,2,4,4,322422,No,1,59,0,No,3,18,8,2022-11-27,2888,2.940451745379877,31-40,Low,17912.333333333332,1.0567505825825039
18449,2,1,4,21,Female,1,0,2021-07-10,2383,3,1,3,250000,Yes,10,27,19,No,2,45,7,2022-03-22,2638,3.477070499657769,21-30,Medium,250000.0,0.8193846748845487
18450,6,1,2,29,Male,1,10,2021-08-14,2418,2,2,5,367967,No,3,32,4,No,3,58,11,2022-12-15,2906,3.381245722108145,21-30,Low,33451.545454545456,1.0094756565609457
18451,5,4,3,32,Female,3,13,2022-06-14,2722,3,1,4,484890,No,2,38,17,Yes,2,74,9,2023-07-18,3121,2.5489390828199863,31-40,Medium,34635.0,1.0002062748819076
18452,2,3,1,27,Male,1,6,2021-06-25,2368,2,4,2,800000,No,8,52,11,Yes,2,33,6,2022-01-09,2566,3.5181382614647503,21-30,Low,114285.71428571429,0.8226576366280086
18453,5,3,1,34,Male,1,11,2021-10-21,2486,5,3,4,1091088,No,1,50,26,No,3,43,7,2022-11-20,2881,3.1950718685831623,31-40,High,90924.0,1.1219898442914757
18454,4,2,3,26,Female,2,1,2020-10-17,2117,2,2,3,421484,No,3,51,3,No,2,57,14,2022-03-29,2645,4.205338809034908,21-30,Low,210742.0,0.8694156232595557
18455,2,3,3,48,Male,2,24,2018-08-13,1321,3,5,3,582584,No,3,46,12,No,3,85,15,2019-02-24,1516,6.38466803559206,41-50,Medium,23303.36,1.2017244580127477
18456,3,3,2,21,Female,1,1,2020-03-05,1891,1,1,3,300000,No,2,37,2,No,1,74,11,2021-03-13,2264,4.824093086926762,21-30,Low,150000.0,0.8230159143843978
18457,2,3,2,21,Female,1,0,2019-10-18,1752,3,2,3,300000,Yes,9,29,18,No,2,81,9,2021-01-08,2200,5.204654346338125,21-30,Medium,300000.0,0.8230159143843978
18458,1,5,2,33,Other,2,10,2019-11-12,1777,5,5,4,413673,No,1,45,25,Yes,4,77,18,2020-08-31,2070,5.136208076659822,31-40,High,37606.63636363636,1.13486487450379
18459,4,5,4,28,Female,3,3,2015-06-07,158,2,1,4,250000,No,4,10,5,No,2,48,5,2016-08-09,587,9.568788501026694,21-30,Low,62500.0,0.8193846748845487
18460,2,5,3,48,Male,1,25,2023-10-14,3209,2,3,5,606500,Yes,9,34,4,No,3,53,14,2024-10-09,3570,1.215605749486653,41-50,Low,23326.923076923078,1.2510571587697765
18461,5,3,1,24,Female,1,5,2023-10-10,3205,1,2,4,800000,Yes,8,70,10,No,2,25,7,2024-05-20,3428,1.2265571526351813,21-30,Low,133333.33333333334,0.8226576366280086
18462,6,5,4,45,Female,1,25,2017-03-27,817,5,3,5,397872,Yes,7,63,18,Yes,4,11,6,2018-08-12,1320,7.7645448323066395,41-50,High,15302.76923076923,1.3040408774626606
18463,1,2,2,28,Other,4,6,2015-08-22,234,4,4,5,363430,No,1,89,21,No,4,64,14,2017-01-30,761,9.360711841204655,21-30,High,51918.57142857143,0.9970289125490723
18464,3,4,3,33,Other,2,14,2021-02-12,2235,4,3,5,513731,No,0,89,20,No,4,45,14,2021-10-06,2471,3.8822724161533197,31-40,High,34248.73333333333,1.0596980135728873
18465,5,4,1,30,Female,4,8,2024-02-05,3323,5,5,4,1002930,No,1,45,21,Yes,4,44,6,2024-11-06,3598,0.9034907597535934,21-30,High,111436.66666666667,1.0313350293791608
18466,5,4,5,31,Male,3,6,2018-10-06,1375,5,3,2,808642,No,7,51,15,No,3,52,7,2019-08-29,1702,6.236824093086927,31-40,High,115520.28571428571,1.1146910049824899
18467,4,4,1,25,Female,1,0,2023-07-20,3123,4,2,4,800000,No,2,52,24,No,3,37,9,2024-01-16,3303,1.4510609171800137,21-30,High,800000.0,0.8226576366280086
18468,2,2,3,38,Male,2,15,2018-11-03,1403,5,4,4,545048,No,3,83,22,Yes,4,57,11,2020-01-08,1834,6.160164271047228,31-40,High,34065.5,1.1242971183398998
18469,3,1,3,22,Male,2,0,2019-07-13,1655,5,5,4,450175,No,1,82,24,No,4,74,16,2020-05-19,1966,5.470225872689938,21-30,High,450175.0,0.9285979496276738
18470,4,1,1,29,Male,1,6,2020-10-06,2106,4,5,3,991429,No,6,60,20,No,4,36,7,2021-05-21,2333,4.2354551676933605,21-30,High,141632.7142857143,1.0195082975305874
18471,6,3,1,21,Female,1,0,2015-08-27,239,2,3,4,831865,No,1,75,6,No,3,24,5,2016-12-29,729,9.347022587268993,21-30,Low,831865.0,0.855425118616948
18472,2,1,3,32,Male,1,13,2021-06-07,2350,2,1,4,487514,No,0,39,9,No,2,55,11,2022-07-04,2742,3.567419575633128,31-40,Low,34822.42857142857,1.0056189277831638
18473,6,2,4,24,Female,1,1,2019-07-27,1669,2,1,4,250000,No,2,45,4,Yes,2,35,5,2020-02-29,1886,5.431895961670089,21-30,Low,125000.0,0.8193846748845487
18474,2,3,1,32,Male,1,8,2020-09-21,2091,2,1,2,902912,Yes,7,68,11,No,1,39,10,2021-10-16,2481,4.276522929500342,31-40,Low,100323.55555555556,0.9284843150038357
18475,6,3,4,30,Female,1,8,2020-07-03,2011,2,4,3,267017,Yes,11,49,1,No,3,48,8,2021-05-05,2317,4.4955509924709105,21-30,Low,29668.555555555555,0.8751585509345902
18476,4,5,3,25,Female,1,1,2023-06-02,3075,2,1,5,400000,Yes,6,21,9,No,2,68,12,2024-04-10,3388,1.5824777549623545,21-30,Low,200000.0,0.8250995276305204
18477,3,3,2,21,Female,1,0,2020-04-13,1930,4,3,3,305873,No,1,81,29,No,3,56,7,2021-09-16,2451,4.717316906228611,21-30,High,305873.0,0.8391278226016631
18478,4,3,1,32,Female,1,8,2017-04-11,832,5,4,2,962934,No,12,89,24,Yes,3,48,6,2018-09-08,1347,7.723477070499658,31-40,High,106992.66666666667,0.9902062608359435
18479,2,3,5,39,Female,1,14,2022-09-09,2809,4,3,2,825241,No,3,70,24,No,2,35,6,2023-09-06,3171,2.3107460643394937,31-40,High,55016.066666666666,1.1375722750521924
18480,2,4,2,35,Male,3,15,2021-06-13,2356,5,5,5,463144,No,0,53,28,Yes,5,85,10,2022-04-15,2662,3.5509924709103355,31-40,High,28946.5,1.2705829421721584
18481,1,1,1,31,Male,1,8,2020-09-24,2094,1,1,2,859141,No,4,81,9,No,1,47,0,2022-01-26,2583,4.268309377138946,31-40,Low,95460.11111111111,0.88347363073778
18482,1,1,3,31,Female,3,6,2021-02-07,2230,2,1,5,427811,Yes,7,11,2,No,2,68,6,2021-11-18,2514,3.89596167008898,31-40,Low,61115.857142857145,0.8824666350378514
18483,2,5,2,23,Male,2,3,2019-09-19,1723,1,2,3,307032,Yes,8,51,10,Yes,2,64,15,2020-09-23,2093,5.284052019164956,21-30,Low,76758.0,0.842307407417568
18484,4,3,2,44,Male,3,23,2023-12-07,3263,4,4,4,447344,No,0,43,22,Yes,4,49,13,2024-10-10,3571,1.0677618069815196,41-50,High,18639.333333333332,1.2272374373479136
18485,4,3,1,33,Male,1,13,2021-10-24,2489,5,4,4,1151003,No,0,78,22,No,4,50,7,2022-06-01,2709,3.186858316221766,31-40,High,82214.5,1.1836017596646848
18486,1,2,5,29,Male,2,6,2021-08-19,2423,4,4,2,744263,No,12,74,22,No,3,27,6,2022-09-11,2811,3.3675564681724848,21-30,High,106323.28571428571,1.025946304348875
18487,5,2,2,46,Male,2,23,2023-02-05,2958,5,4,3,457519,No,1,56,22,No,3,60,8,2024-04-12,3390,1.9028062970568105,41-50,High,19063.291666666668,1.255151393777451
18488,4,3,5,48,Male,3,28,2018-11-21,1421,5,5,4,1088243,No,2,72,16,No,4,40,6,2019-07-11,1653,6.11088295687885,41-50,High,37525.620689655174,1.5001133793881096
18489,6,1,2,21,Female,2,0,2020-02-27,1884,2,3,3,300000,No,2,46,4,No,2,68,10,2021-06-26,2369,4.843258042436688,21-30,Low,300000.0,0.8230159143843978
18490,4,2,2,37,Male,1,12,2020-08-14,2053,5,5,3,391618,No,0,90,19,Yes,4,54,11,2021-07-06,2379,4.380561259411362,31-40,High,30124.46153846154,1.0743594878646303
18491,2,2,5,28,Female,2,5,2023-07-10,3113,5,3,3,721297,No,3,96,28,No,3,20,6,2024-03-17,3364,1.4784394250513346,21-30,High,120216.16666666667,0.9942882979375979
18492,3,2,2,31,Female,2,12,2021-08-08,2412,3,5,3,348276,No,2,24,10,Yes,3,75,13,2022-06-24,2732,3.3976728268309375,31-40,Medium,26790.46153846154,0.9554556353271351
18493,4,3,2,21,Male,1,1,2022-10-05,2835,4,2,3,314872,No,0,40,20,Yes,2,68,8,2023-11-22,3248,2.239561943874059,21-30,High,157436.0,0.8638155566468136
18494,1,5,1,22,Male,1,3,2021-01-18,2210,4,5,4,830872,Yes,8,76,23,No,4,46,4,2021-11-12,2508,3.9507186858316223,21-30,High,207718.0,0.8544039948254835
18495,1,3,5,42,Female,3,23,2021-01-07,2199,5,5,3,908623,Yes,10,54,22,No,4,44,7,2022-05-05,2682,3.980835044490075,41-50,High,37859.291666666664,1.252512094375762
18496,2,4,1,21,Female,1,1,2017-03-18,808,2,1,2,831398,No,5,89,0,No,1,45,6,2018-06-27,1274,7.789185489390828,21-30,Low,415699.0,0.8549448922215663
18497,2,3,3,44,Female,2,24,2019-03-19,1539,2,4,3,530396,No,3,57,1,No,3,78,7,2020-01-31,1857,5.7878165639972625,41-50,Low,21215.84,1.0940737226427937
18498,3,3,3,38,Male,2,15,2021-02-20,2243,2,4,3,524742,Yes,9,47,6,No,3,63,12,2022-08-09,2778,3.8603696098562628,31-40,Low,32796.375,1.0824109408197364
18499,3,1,1,40,Female,4,19,2020-06-17,1995,3,1,4,1113458,No,0,88,12,Yes,2,21,5,2021-04-13,2295,4.539356605065024,31-40,Medium,55672.9,1.1449934084556865
18500,2,1,1,39,Female,1,20,2023-04-16,3028,3,1,2,1143871,Yes,8,94,12,Yes,1,41,12,2023-11-29,3255,1.7111567419575633,31-40,Medium,54470.04761904762,1.1762677668341461
18501,4,3,5,46,Female,1,23,2021-07-07,2380,2,2,4,879112,Yes,6,48,9,No,2,36,10,2022-11-30,2891,3.485284052019165,41-50,Low,36629.666666666664,1.2118319834638402
18502,4,2,4,41,Male,3,16,2018-10-19,1388,3,2,4,354930,No,3,20,14,Yes,3,13,10,2019-09-26,1730,6.201232032854209,41-50,Medium,20878.235294117647,1.1632968106270916
18503,2,3,3,30,Male,2,5,2021-11-07,2503,2,4,5,449346,No,0,42,10,No,4,56,10,2022-09-24,2824,3.1485284052019167,21-30,Low,74891.0,0.9268879308566595
18504,1,2,2,40,Female,1,17,2019-07-07,1649,4,3,3,459798,No,2,90,25,No,3,42,14,2020-12-14,2175,5.486652977412731,31-40,High,25544.333333333332,1.261403571340391
18505,1,4,1,46,Male,1,27,2020-01-11,1837,2,2,2,1160996,No,7,66,9,No,2,55,5,2020-12-22,2183,4.971937029431896,41-50,Low,41464.142857142855,1.1938777818682142
18506,2,5,3,21,Female,1,1,2019-12-03,1798,4,2,5,422384,Yes,10,49,16,No,3,40,29,2020-08-10,2049,5.078713210130048,21-30,High,211192.0,0.8712720971967244
18507,2,1,3,29,Female,2,5,2023-07-06,3109,3,2,3,401075,No,0,12,12,No,2,78,13,2024-11-26,3618,1.4893908281998631,21-30,Medium,66845.83333333333,0.8273169826110275
18508,2,2,3,46,Female,1,27,2018-03-02,1157,3,2,3,613538,Yes,10,11,12,Yes,2,71,11,2019-03-10,1530,6.833675564681725,41-50,Medium,21912.071428571428,1.2655747849584356
18509,4,3,2,21,Male,1,0,2024-07-27,3496,1,2,5,300000,Yes,6,27,9,No,3,40,17,2024-11-13,3605,0.42984257357973993,21-30,Low,300000.0,0.8230159143843978
18510,3,1,5,35,Female,2,15,2018-03-16,1171,5,4,3,911970,No,2,99,27,No,3,57,4,2019-01-18,1479,6.795345653661875,31-40,High,56998.125,1.257125842849965
18511,2,1,1,29,Male,2,6,2020-12-22,2183,3,1,3,807625,No,0,75,13,No,2,46,7,2022-06-08,2716,4.024640657084189,21-30,Medium,115375.0,0.8304985922271193
18512,2,4,1,27,Male,1,7,2016-02-27,423,3,1,4,860661,Yes,6,50,17,No,2,53,12,2016-12-02,702,8.843258042436688,21-30,Medium,107582.625,0.8850366802473731
18513,4,5,5,37,Female,1,12,2021-10-20,2485,5,5,4,821717,No,6,50,17,Yes,4,44,5,2022-10-02,2832,3.1978097193702943,31-40,High,63209.0,1.132714536891723
18514,5,3,3,28,Male,3,3,2017-06-07,889,5,5,4,435490,No,1,61,25,No,4,77,15,2018-05-17,1233,7.567419575633128,21-30,High,108872.5,0.8983064832195383
18515,4,2,2,29,Female,4,9,2022-08-13,2782,4,4,5,360341,No,3,84,28,Yes,4,46,8,2023-06-02,3075,2.3846680355920604,21-30,High,36034.1,0.9885545920172943
